Provincia,Municipio,Población,Longitud ETRS89,Latitud ETRS89,Altitud
Ávila,Crespos,516,-4.96994627,40.87320139,923
Ávila,Cuevas del Valle,492,-5.00939452,40.29420346,842
Ávila,Chamartín,82,-4.95811175,40.70161495,1197
Ávila,Donjimeno,79,-4.84498084,40.96004917,883
Ávila,Donvidas,36,-4.80472375,41.08863948,868
Ávila,Espinosa de los Caballeros,96,-4.65097435,41.00911924,858
Ávila,Flores de Ávila,321,-5.07809713,40.93420293,895
Ávila,Fontiveros,754,-4.96743565,40.9302718,884
Ávila,Fresnedilla,127,-4.62111813,40.2319559,622
Ávila,El Fresno,597,-4.75728726,40.6141894,1074
Ávila,Fuente el Saúz,170,-4.90922087,40.97751384,876
Ávila,Fuentes de Año,108,-4.89800749,41.01754859,822
Ávila,Gallegos de Altamiros,65,-4.90142455,40.70564361,1255
Ávila,Gallegos de Sobrinos,48,-5.10967937,40.71158995,1174
Ávila,Garganta del Villar,41,-5.10523822,40.44970815,1463
Ávila,Gavilanes,598,-4.85383975,40.27685672,678
Ávila,Gemuño,161,-4.78230282,40.59292508,1103
Ávila,Gilbuena,70,-5.60883757,40.4142884,1062
Ávila,Gil García,39,-5.59614999,40.29722194,1144
Ávila,Gimialcón,78,-5.12294363,40.87731373,948
Ávila,Gotarrendura,161,-4.73909452,40.82713572,930
Ávila,Grandes y San Martín,31,-4.95877717,40.75500242,1005
Ávila,Guisando,521,-5.14011248,40.22196303,760
Ávila,Gutierre-Muñoz,77,-4.63649134,40.98269875,885
Ávila,Hernansancho,170,-4.73033726,40.85748892,900
Ávila,Herradón de Pinares,480,-4.56022994,40.56531144,924
Ávila,Herreros de Suso,134,-5.03849366,40.80253351,1009
Ávila,Higuera de las Dueñas,281,-4.60112267,40.23788276,634
Ávila,La Hija de Dios,81,-4.97266473,40.5338715,1179
Ávila,La Horcajada,500,-5.46643139,40.43530535,1033
Ávila,Horcajo de las Torres,531,-5.09061991,41.06488191,820
Ávila,El Hornillo,289,-5.10365524,40.2499538,748
Ávila,Hoyocasero,303,-4.97560667,40.39950776,1348
Ávila,El Hoyo de Pinares,2216,-4.4227064,40.50212632,850
Ávila,Hoyorredondo,71,-5.40982245,40.46235174,1038
Ávila,Hoyos del Collado,36,-5.19937502,40.35870192,1474
Ávila,Hoyos del Espino,380,-5.17905228,40.36204127,1484
Ávila,Hoyos de Miguel Muñoz,31,-5.06690238,40.3934329,1534
Ávila,Hurtumpascual,57,-5.1109785,40.69275778,1170
Ávila,Junciana,42,-5.55741457,40.41102429,994
Ávila,Langa,495,-4.8591111,41.00755363,865
Ávila,Lanzahíta,860,-4.93695407,40.20367903,448
Ávila,El Losar del Barco,108,-5.53901427,40.39240577,1009
Ávila,Los Llanos de Tormes,70,-5.49867436,40.32831194,1053
Ávila,Madrigal de las Altas Torres,1464,-4.9983297,41.08975855,809
Ávila,Maello,600,-4.5098191,40.8110326,1024
Ávila,Malpartida de Corneja,107,-5.35099316,40.52069073,1019
Ávila,Mamblas,210,-5.00984865,41.01919223,819
Ávila,Mancera de Arriba,78,-5.14830175,40.79092914,934
Ávila,Manjabálago y Ortigosa de Rioalmar,28,-5.07741359,40.66562271,1276
Ávila,Marlín,33,-4.82937834,40.71276225,1203
Ávila,Martiherrero,307,-4.78179568,40.67393415,1230
Ávila,Martínez,129,-5.34692026,40.63081246,1094
Ávila,Mediana de Voltoya,103,-4.56260008,40.70062006,1109
Ávila,Medinilla,102,-5.61826337,40.43974687,1066
Ávila,Mengamuñoz,63,-4.99909673,40.50080697,1312
Ávila,Mesegar de Corneja,64,-5.3015071,40.50157206,1018
Ávila,Mijares,736,-4.83846916,40.29776767,848
Ávila,Mingorría,394,-4.6651746,40.75102765,1032
Ávila,El Mirón,127,-5.40518728,40.53167299,1258
Ávila,Mironcillo,93,-4.82534856,40.55495884,1122
Ávila,Mirueña de los Infanzones,98,-5.09371737,40.73749901,1110
Ávila,Mombeltrán,1070,-5.01788793,40.26016615,635
Ávila,Monsalupe,71,-4.78130421,40.76920147,1002
Ávila,Moraleja de Matacabras,51,-4.95709677,41.10730121,783
Ávila,Muñana,408,-5.01464764,40.59096044,1169
Ávila,Muñico,107,-5.02790731,40.70662475,1088
Ávila,Muñogalindo,343,-4.90139731,40.60386238,1128
Ávila,Muñogrande,62,-4.92142682,40.82157685,941
Ávila,Muñomer del Peco,129,-4.88046515,40.8595712,895
Ávila,Muñopepe,106,-4.82058269,40.63359439,1118
Ávila,Muñosancho,102,-5.03504576,40.92197306,905
Ávila,Muñotello,63,-5.04068939,40.54269682,1152
Ávila,Narrillos del Álamo,78,-5.46669469,40.56705525,1116
Ávila,Narrillos del Rebollar,53,-4.96587472,40.66491971,1378
Ávila,Narros del Castillo,166,-5.0596323,40.85896048,956
Ávila,Narros del Puerto,23,-4.98967711,40.5406329,1150
Ávila,Narros de Saldueña,107,-4.86950561,40.87487342,899
Ávila,Navacepedilla de Corneja,98,-5.1843499,40.4858388,1255
Ávila,Nava de Arévalo,761,-4.7763084,40.97853053,864
Ávila,Nava del Barco,97,-5.54153356,40.29330109,1143
Ávila,Navadijos,38,-5.08356359,40.42559007,1520
Ávila,Navaescurial,55,-5.27677503,40.47160594,1211
Ávila,Navahondilla,320,-4.49364928,40.32528223,740
Ávila,Navalacruz,243,-4.93221308,40.43997747,1238
Ávila,Navalmoral,340,-4.7632382,40.45986732,1042
Ávila,Navalonguilla,253,-5.49815864,40.27760913,1185
Ávila,Navalosa,326,-4.93118074,40.40182635,1304
Ávila,Navalperal de Pinares,815,-4.4091325,40.59448598,1284
Ávila,Navalperal de Tormes,90,-5.30007964,40.35287936,1301
Ávila,Navaluenga,1902,-4.70814773,40.41273328,763
Ávila,Navaquesera,21,-4.9087644,40.42502608,1509
Ávila,Navarredonda de Gredos,455,-5.13611924,40.36211331,1523
Ávila,Navarredondilla,184,-4.82124612,40.45356275,1132
Ávila,Navarrevisca,285,-4.89511844,40.36422772,1129
Ávila,Las Navas del Marqués,5187,-4.32600955,40.60304637,1296
Ávila,Navatalgordo,233,-4.86979955,40.41539353,1262
Ávila,Navatejares,54,-5.53085021,40.33578195,1043
Ávila,Neila de San Miguel,71,-5.65100832,40.42461504,1164
Ávila,Niharra,188,-4.83946125,40.58858781,1088
Ávila,Ojos-Albos,60,-4.51642844,40.70646053,1225
Ávila,Orbita,76,-4.64724662,40.99838127,865
Ávila,El Oso,174,-4.77127014,40.84284248,893
Ávila,Padiernos,269,-4.84478522,40.62193213,1103
Ávila,Pajares de Adaja,170,-4.64035589,40.92369651,878
Ávila,Palacios de Goda,416,-4.7849894,41.11785196,818
Ávila,Papatrigo,236,-4.83148368,40.87015084,889
Ávila,El Parral,75,-4.99028495,40.79782671,1049
Ávila,Pascualcobo,43,-5.27726468,40.6553393,1069
Ávila,Pedro Bernardo,876,-4.91435677,40.24318819,801
Ávila,Pedro-Rodríguez,148,-4.78531524,40.93652348,876
Ávila,Peguerinos,280,-4.23331613,40.62652248,1351
Ávila,Peñalba de Ávila,109,-4.74734866,40.77199055,1073
Ávila,Piedrahíta,1823,-5.32791926,40.46377754,1060
Ávila,Piedralaves,2105,-4.69830037,40.31768435,717
Ávila,Poveda,47,-5.07967686,40.56628666,1201
Ávila,Poyales del Hoyo,521,-5.16544718,40.1724327,548
Ávila,Pozanco,50,-4.66945582,40.80000542,915
Ávila,Pradosegar,132,-5.07194337,40.54877889,1178
Ávila,Puerto Castilla,114,-5.62943843,40.28982213,1168
Ávila,Rasueros,194,-5.0749183,41.02309217,832
Ávila,Riocabado,151,-4.80605215,40.83337644,906
Ávila,Riofrío,223,-4.7779986,40.54728355,1182
Ávila,Rivilla de Barajas,59,-4.98775612,40.90129693,901
Ávila,Salobral,102,-4.81089062,40.6114066,1084
Ávila,Salvadiós,75,-5.09616762,40.87683079,951
Ávila,San Bartolomé de Béjar,41,-5.66269263,40.40828588,1114
Ávila,San Bartolomé de Corneja,48,-5.3852527,40.49287529,991
Ávila,San Bartolomé de Pinares,563,-4.54007894,40.54318685,1039
Ávila,Sanchidrián,738,-4.58156208,40.89198117,922
Ávila,Sanchorreja,81,-4.91485123,40.6648407,1310
Ávila,San Esteban de los Patos,33,-4.62473304,40.74608208,1117
Ávila,San Esteban del Valle,770,-4.97954984,40.27571956,806
Ávila,San Esteban de Zapardiel,38,-4.90123587,41.09215849,781
Ávila,San García de Ingelmos,82,-5.11618039,40.76993145,1066
Ávila,San Juan de la Encinilla,86,-4.83969097,40.82881844,910
Ávila,San Juan de la Nava,500,-4.68397122,40.47824649,1117
Ávila,San Juan del Molinillo,205,-4.81925634,40.45892707,1140
Ávila,San Juan del Olmo,104,-5.05025004,40.6531732,1282
Ávila,San Lorenzo de Tormes,36,-5.48740524,40.3707565,1030
Ávila,San Martín de la Vega del Alberche,177,-5.15637504,40.42971228,1517
Ávila,San Martín del Pimpollar,183,-5.05612783,40.36843829,1335
Ávila,San Miguel de Corneja,59,-5.28665207,40.48772442,1059
Ávila,San Miguel de Serrezuela,123,-5.28809206,40.6703663,1097
Ávila,San Pascual,42,-4.75662182,40.88239478,881
Ávila,San Pedro del Arroyo,427,-4.86761787,40.80511148,935
Ávila,Santa Cruz del Valle,370,-5.00337327,40.25084253,724
Ávila,Santa Cruz de Pinares,146,-4.57937886,40.54221491,1010
Ávila,Santa María del Arroyo,112,-4.92429815,40.60413154,1152
Ávila,Santa María del Berrocal,416,-5.40604773,40.50953207,1048
Ávila,Santa María de los Caballeros,74,-5.45157451,40.38817734,1037
Ávila,Santa María del Tiétar,460,-4.55499216,40.30401501,697
Ávila,Santiago del Collado,178,-5.35658286,40.43356101,1224
Ávila,Santo Domingo de las Posadas,79,-4.63302434,40.81240832,928
Ávila,Santo Tomé de Zabarcos,67,-4.91030758,40.78778403,959
Ávila,San Vicente de Arévalo,179,-4.80063719,40.96798343,877
Ávila,La Serrada,117,-4.79267984,40.63147261,1106
Ávila,Serranillos,247,-4.91117661,40.33734342,1220
Ávila,Sigeres,43,-4.93262663,40.79932062,962
Ávila,Sinlabajos,130,-4.8319548,41.07717554,827
Ávila,Solana de Ávila,117,-5.61476569,40.3147188,1148
Ávila,Solana de Rioalmar,173,-5.01011096,40.73792327,1120
Ávila,Solosancho,859,-4.90618079,40.55422071,1118
Ávila,Sotalbo,237,-4.85000498,40.54195506,1155
Ávila,Sotillo de la Adrada,4535,-4.58061179,40.29254199,635
Ávila,El Tiemblo,4143,-4.50074945,40.41568332,685
Ávila,Tiñosillos,802,-4.72846115,40.93452518,867
Ávila,Tolbaños,95,-4.58143919,40.75147571,1139
Ávila,Tormellas,46,-5.5096253,40.30493371,1063
Ávila,Tornadizos de Ávila,432,-4.61427449,40.62636604,1191
Ávila,Tórtoles,62,-5.25924223,40.56176842,1267
Ávila,La Torre,246,-4.96478322,40.58857728,1129
Ávila,Umbrías,105,-5.58064638,40.31580964,1083
Ávila,Vadillo de la Sierra,57,-5.12652621,40.60628434,1349
Ávila,Valdecasa,70,-5.01157755,40.65918664,1366
Ávila,Vega de Santa María,87,-4.63419076,40.83627196,942
Ávila,Velayos,220,-4.62255309,40.8410303,933
Ávila,Villaflor,120,-4.87376482,40.75894553,977
Ávila,Villafranca de la Sierra,128,-5.22997426,40.49732636,1105
Ávila,Villanueva de Gómez,138,-4.71624255,40.88368722,890
Ávila,Villanueva del Aceral,131,-4.85302538,41.0416012,843
Ávila,Villanueva del Campillo,99,-5.17990231,40.57833664,1450
Ávila,Villar de Corneja,37,-5.43253663,40.47509037,997
Ávila,Villarejo del Valle,381,-4.99699805,40.28592335,822
Ávila,Villatoro,178,-5.11094168,40.55534171,1183
Ávila,Viñegra de Moraña,48,-4.92016889,40.85154867,906
Ávila,Vita,87,-5.00595457,40.81238203,991
Ávila,Zapardiel de la Cañada,98,-5.33983309,40.60595082,1144
Ávila,Zapardiel de la Ribera,113,-5.32785857,40.35469296,1349
Ávila,San Juan de Gredos,265,-5.25149602,40.3605728,1348
Ávila,Santa María del Cubillo,309,-4.47277814,40.74221173,1206
Ávila,Diego del Carpio,148,-5.3260631,40.66481529,1052
Ávila,Santiago del Tormes,130,-5.39855186,40.33042306,1125
Ávila,Villanueva de Ávila,224,-4.82250544,40.37877278,1059
Badajoz,Acedera,818,-5.57151763,39.07492505,316
Badajoz,Aceuchal,5436,-6.48701436,38.64700914,303
Badajoz,Ahillones,914,-5.86674807,38.26032661,580
Badajoz,Alange,1891,-6.24722704,38.78524438,322
Badajoz,La Albuera,2024,-6.8226616,38.71641036,251
Badajoz,Alburquerque,5371,-7.00101838,39.21986861,430
Badajoz,Alconchel,1717,-7.0713971,38.51593336,277
Badajoz,Alconera,738,-6.47650617,38.3981974,515
Badajoz,Aljucén,242,-6.33122406,39.04476158,261
Badajoz,Almendral,1262,-6.82136683,38.61467816,320
Badajoz,Almendralejo,33540,-6.40778009,38.68445279,337
Badajoz,Arroyo de San Serván,4167,-6.45460038,38.85331478,225
Badajoz,Atalaya,294,-6.47356341,38.33308979,502
Badajoz,Azuaga,7984,-5.67527592,38.2578584,592
Badajoz,Badajoz,150543,-6.97099704,38.87874339,182
Badajoz,Barcarrota,3608,-6.84900488,38.51443528,492
Badajoz,Baterno,305,-4.9113809,38.95669787,562
Badajoz,Benquerencia de la Serena,849,-5.49447757,38.70042909,695
Badajoz,Berlanga,2386,-5.82908706,38.28305387,570
Badajoz,Bienvenida,2149,-6.21035226,38.29861964,607
Badajoz,Bodonal de la Sierra,1060,-6.55850635,38.14723868,603
Badajoz,Burguillos del Cerro,3090,-6.59168483,38.38138621,406
Badajoz,Cabeza del Buey,5015,-5.21891444,38.7214897,531
Badajoz,Cabeza la Vaca,1345,-6.42110316,38.0864699,759
Badajoz,Calamonte,6260,-6.38613315,38.88893824,227
Badajoz,Calera de León,999,-6.33785269,38.10610107,710
Badajoz,Calzadilla de los Barros,789,-6.31714218,38.30038359,561
Badajoz,Campanario,5025,-5.61778505,38.86338276,396
Badajoz,Campillo de Llerena,1390,-5.83144538,38.50201278,487
Badajoz,Capilla,187,-5.08452393,38.81944508,496
Badajoz,Carmonita,562,-6.33797825,39.15390858,384
Badajoz,El Carrascalejo,70,-6.33741854,39.02256965,301
Badajoz,Casas de Don Pedro,1527,-5.33066018,39.10397259,366
Badajoz,Casas de Reina,197,-5.97031285,38.20316929,630
Badajoz,Castilblanco,1005,-5.08950312,39.28494719,503
Badajoz,Castuera,6027,-5.54521191,38.72139142,509
Badajoz,La Codosera,2131,-7.17363093,39.20595558,336
Badajoz,Cordobilla de Lácara,937,-6.43602265,39.14776685,301
Badajoz,La Coronada,2193,-5.67088279,38.92053331,351
Badajoz,Corte de Peleas,1267,-6.67053644,38.72510832,243
Badajoz,Cristina,567,-6.09950867,38.83667712,293
Badajoz,Cheles,1213,-7.27991871,38.51160599,192
Badajoz,Don Álvaro,766,-6.27500576,38.84855612,259
Badajoz,Don Benito,36924,-5.86126299,38.95410117,278
Badajoz,Entrín Bajo,583,-6.71439072,38.71905481,241
Badajoz,Esparragalejo,1463,-6.43588312,38.94282883,231
Badajoz,Esparragosa de la Serena,1032,-5.60615289,38.64976324,448
Badajoz,Esparragosa de Lares,942,-5.27081265,38.97455695,458
Badajoz,Feria,1176,-6.5641732,38.51193337,550
Badajoz,Fregenal de la Sierra,4904,-6.65364856,38.16988677,572
Badajoz,Fuenlabrada de los Montes,1898,-4.93448349,39.13206947,539
Badajoz,Fuente de Cantos,4852,-6.30921689,38.24660131,582
Badajoz,Fuente del Arco,693,-5.89717958,38.15182185,698
Badajoz,Fuente del Maestre,6822,-6.44944794,38.52863453,440
Badajoz,Fuentes de León,2340,-6.5388528,38.06794873,753
Badajoz,Garbayuela,532,-4.99800972,39.049844,488
Badajoz,Garlitos,614,-5.04766506,38.88243029,553
Badajoz,La Garrovilla,2421,-6.47512317,38.92093607,207
Badajoz,Granja de Torrehermosa,2101,-5.5976388,38.30878083,594
Badajoz,Guareña,7057,-6.0999444,38.8593997,280
Badajoz,La Haba,1263,-5.80084036,38.9198465,305
Badajoz,Helechosa de los Montes,665,-4.90927313,39.31243278,437
Badajoz,Herrera del Duque,3557,-5.04958664,39.16548351,463
Badajoz,Higuera de la Serena,948,-5.74159676,38.64521533,474
Badajoz,Higuera de Llerena,346,-5.99837875,38.37506794,528
Badajoz,Higuera de Vargas,1975,-6.97445533,38.44375987,353
Badajoz,Higuera la Real,2297,-6.68914319,38.14215324,626
Badajoz,Hinojosa del Valle,489,-6.18463421,38.48277472,442
Badajoz,Hornachos,3673,-6.06729778,38.55475085,507
Badajoz,Jerez de los Caballeros,9445,-6.77141685,38.32205063,504
Badajoz,La Lapa,289,-6.51949107,38.45360928,466
Badajoz,Lobón,2804,-6.62348869,38.85068645,246
Badajoz,Llera,875,-6.05632864,38.44729135,480
Badajoz,Llerena,5821,-6.01526269,38.23750303,640
Badajoz,Magacela,535,-5.73334486,38.89531141,460
Badajoz,Maguilla,982,-5.83802274,38.36769157,527
Badajoz,Malcocinado,372,-5.69307991,38.12182071,625
Badajoz,Malpartida de la Serena,572,-5.63980554,38.67450582,479
Badajoz,Manchita,774,-6.02126085,38.81381428,337
Badajoz,Medellín,2285,-5.95817591,38.96316089,249
Badajoz,Medina de las Torres,1238,-6.4131934,38.34130493,529
Badajoz,Mengabril,470,-5.9329165,38.93601544,251
Badajoz,Mérida,59187,-6.34417211,38.91738788,224
Badajoz,Mirandilla,1308,-6.28831454,39.00193263,296
Badajoz,Monesterio,4261,-6.27266541,38.08759297,752
Badajoz,Montemolín,1403,-6.21281756,38.15403299,628
Badajoz,Monterrubio de la Serena,2463,-5.44452908,38.58911098,558
Badajoz,Montijo,15649,-6.6175854,38.90978737,200
Badajoz,La Morera,725,-6.65380907,38.5456615,423
Badajoz,La Nava de Santiago,969,-6.50415639,39.0630011,264
Badajoz,Navalvillar de Pela,4553,-5.46977095,39.09085587,348
Badajoz,Nogales,682,-6.74935083,38.58668872,372
Badajoz,Oliva de la Frontera,5256,-6.91844655,38.27789887,378
Badajoz,Oliva de Mérida,1763,-6.12361415,38.79042647,323
Badajoz,Olivenza,11977,-7.09959828,38.68566049,267
Badajoz,Orellana de la Sierra,239,-5.49739764,39.03106626,407
Badajoz,Orellana la Vieja,2756,-5.53341769,39.00463934,359
Badajoz,Palomas,705,-6.13504231,38.69271447,316
Badajoz,La Parra,1348,-6.62294036,38.52077384,518
Badajoz,Peñalsordo,1008,-5.11383709,38.81986447,418
Badajoz,Peraleda del Zaucejo,530,-5.5660814,38.47304541,547
Badajoz,Puebla de Alcocer,1216,-5.25725408,38.98521722,528
Badajoz,Puebla de la Calzada,5914,-6.62503114,38.89433422,190
Badajoz,Puebla de la Reina,771,-6.10284251,38.66340615,378
Badajoz,Puebla del Maestre,716,-6.07947177,38.08466572,554
Badajoz,Puebla del Prior,495,-6.19871751,38.57063153,370
Badajoz,Puebla de Obando,1860,-6.62826828,39.17754539,377
Badajoz,Puebla de Sancho Pérez,2745,-6.40041794,38.39522626,526
Badajoz,Quintana de la Serena,4702,-5.67200399,38.74137335,410
Badajoz,Reina,162,-5.94863713,38.18578669,744
Badajoz,Rena,624,-5.80821505,39.05312924,262
Badajoz,Retamal de Llerena,455,-5.83832811,38.57795826,468
Badajoz,Ribera del Fresno,3394,-6.23928193,38.55155911,395
Badajoz,Risco,150,-5.12125068,38.91085894,514
Badajoz,La Roca de la Sierra,1503,-6.68968921,39.10956891,246
Badajoz,Salvaleón,1829,-6.78590473,38.50960903,523
Badajoz,Salvatierra de los Barros,1692,-6.68445132,38.49066078,619
Badajoz,Sancti-Spíritus,188,-5.14632753,38.92521313,485
Badajoz,San Pedro de Mérida,850,-6.18692716,38.94987235,290
Badajoz,Santa Amalia,4065,-6.0122371,39.01178649,252
Badajoz,Santa Marta,4204,-6.6274065,38.61476819,335
Badajoz,Los Santos de Maimona,8137,-6.38368803,38.44923755,526
Badajoz,San Vicente de Alcántara,5528,-7.13657708,39.36059061,501
Badajoz,Segura de León,1944,-6.53106787,38.12043461,685
Badajoz,Siruela,1944,-5.05002707,38.97574324,519
Badajoz,Solana de los Barros,2679,-6.53712337,38.72591237,263
Badajoz,Talarrubias,3473,-5.23380363,39.03794326,439
Badajoz,Talavera la Real,5381,-6.76993127,38.87844356,187
Badajoz,Táliga,697,-7.01457961,38.52763407,305
Badajoz,Tamurejo,223,-4.94851276,38.99068302,538
Badajoz,Torre de Miguel Sesmero,1279,-6.79641452,38.61907612,322
Badajoz,Torremayor,998,-6.53633859,38.90067606,196
Badajoz,Torremejía,2270,-6.37812152,38.78950074,302
Badajoz,Trasierra,644,-5.9941539,38.19121125,694
Badajoz,Trujillanos,1409,-6.25988129,38.95067262,260
Badajoz,Usagre,1787,-6.16561136,38.35619908,563
Badajoz,Valdecaballeros,1105,-5.19011761,39.2438431,401
Badajoz,Valdetorres,1204,-6.06914717,38.91595395,243
Badajoz,Valencia de las Torres,600,-6.00297541,38.40221511,534
Badajoz,Valencia del Mombuey,747,-7.11881281,38.24297095,295
Badajoz,Valencia del Ventoso,2035,-6.47398252,38.26634201,493
Badajoz,Valverde de Burguillos,290,-6.53755107,38.32810904,415
Badajoz,Valverde de Leganés,4204,-6.98171271,38.67237586,289
Badajoz,Valverde de Llerena,621,-5.82101098,38.21406166,581
Badajoz,Valverde de Mérida,1068,-6.22022833,38.9113823,266
Badajoz,Valle de la Serena,1251,-5.79881484,38.70173619,421
Badajoz,Valle de Matamoros,372,-6.80361045,38.37894799,608
Badajoz,Valle de Santa Ana,1148,-6.78986116,38.36772345,504
Badajoz,Villafranca de los Barros,13114,-6.33990452,38.56115283,409
Badajoz,Villagarcía de la Torre,926,-6.07950624,38.2928097,590
Badajoz,Villagonzalo,1247,-6.19762595,38.86306603,236
Badajoz,Villalba de los Barros,1538,-6.50930221,38.61320353,306
Badajoz,Villanueva de la Serena,25882,-5.79980751,38.97390781,293
Badajoz,Villanueva del Fresno,3411,-7.16667588,38.37502925,257
Badajoz,Villar del Rey,2203,-6.84779951,39.13265205,247
Badajoz,Villar de Rena,1397,-5.81199075,39.07722738,269
Badajoz,Villarta de los Montes,476,-4.79208457,39.21369919,542
Badajoz,Zafra,16822,-6.4193056,38.42617898,507
Badajoz,Zahínos,2819,-6.95354061,38.33073479,345
Badajoz,Zalamea de la Serena,3665,-5.66080875,38.65012696,486
Badajoz,Zarza-Capilla,328,-5.15511609,38.80686554,606
Badajoz,La Zarza,3485,-6.21684207,38.8179844,297
Badajoz,Valdelacalzada,2753,-6.70034284,38.88958069,184
Badajoz,Pueblonuevo del Guadiana,2024,-6.75618834,38.92283324,181
Badajoz,Guadiana del Caudillo,2550,-6.69011476,38.92947238,190
Illes Balears,Alaró,5389,2.78929422,39.70531287,224
Illes Balears,Alaior,9097,4.13954133,39.93484767,129
Illes Balears,Alcúdia,19395,3.12052167,39.85133232,15
Illes Balears,Algaida,5430,2.89590963,39.55960002,194
Illes Balears,Andratx,10930,2.42166738,39.57698567,99
Illes Balears,Artà,7541,3.35420478,39.6959618,143
Illes Balears,Banyalbufar,495,2.51404544,39.68725234,109
Illes Balears,Binissalem,8143,2.84218549,39.68898957,136
Illes Balears,Búger,1046,2.9855715,39.7590053,102
Illes Balears,Bunyola,6636,2.69938561,39.69606038,214
Illes Balears,Calvià,49063,2.50248281,39.5658892,109
Illes Balears,Campanet,2512,2.96607993,39.77486818,130
Illes Balears,Campos,10418,3.01814674,39.43054249,22
Illes Balears,Capdepera,11267,3.43335832,39.70272083,98
